ID,Name,Description,ColumnSpec,category,type,unit,source_comment,changes,comment
SCCS109,Food Production: Soil Preparation (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS110,Food Production: Planting (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS111,Food Production: Crop Tending (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS112,Food Production: Harvesting (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS113,Food Production: Small Domestic Animals (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS114,Food Production: Large Domestic Animals (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS115,Food Production: Milking (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS116,Food Preparation: Vegetal: Food Preparation (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS117,Food Preparation: Butchering (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS118,Food Preparation: Preservation (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS119,Food Preparation: Drinks (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS120,Food Preparation: Dairy (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS121,Food Preparation: Cooking (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS122,Extractive Industries: Mining/Quarrying (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS123,Extractive Industries: Fuel Gathering (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS124,Extractive Industries: Lumbering (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS125,Extractive Industries: Water Fetching (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS126,Intermediate Processing: Skins (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS127,Intermediate Processing: Spinning (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS128,Intermediate Processing: Loom Weaving (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS129,Intermediate Processing: Smelting (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS130,Manufacturing: Matmaking (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS131,Manufacturing: Netmaking (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS132,Manufacturing: Basketmaking (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS133,Manufacturing: Rope or Cordage (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS134,Manufacturing: Leather (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS135,Manufacturing: Clothing (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS136,Manufacturing: Pottery (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS137,Manufacturing: Wood (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS138,Manufacturing: Bone (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS139,Manufacturing: Stone (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS140,Manufacturing: Metal (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS141,Manufacturing: Musical Instruments (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS142,Miscellaneous: Fire (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS143,Miscellaneous: Laundering (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS144,Miscellaneous: Bodily Mutilation (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS145,Miscellaneous: Bonesetting/Surgery (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS146,Miscellaneous: Burden Carrying (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS147,Miscellaneous: Boatbuilding (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS148,Miscellaneous: Housebuilding (sexual division of labor),"Murdock, G. P., & Provost, C. (1973). Factors in the division of labor by sex: A cross-cultural analysis. Ethnology, 12(2), 203-225.",,"Economy, Labour",Categorical,,murdock1973factors,,
SCCS149,Scale 1- Writing and Records,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS150,Scale 2- Fixity of Residence,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS151,Scale 3- Agriculture,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS152,Scale 4- Urbanization,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS153,Scale 5- Technological Specialization,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS154,Scale 6- Land Transport,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS155,Scale 7- Money,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS156,Scale 8- Density of Population,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS157,Scale 9- Political Integration,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS158,Scale 10- Social Stratification,"Murdock, G. P., & Provost, C. (1973). Measurement of cultural complexity. Ethnology, 12(4), 379-392.",,"Modernization, Economy",Ordinal,,murdock1973measurement,,
SCCS159,Talk about Sex,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS160,Sex Frequency in Marriage,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS161,Sex Believed Dangerous,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS162,Foreplay,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS163,Age for Clothing - Male,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS164,Age for Clothing - Female,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS165,Premarital Sex Attitudes - Female,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS166,Frequency of Premarital Sex - Male,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS167,Frequency of Premarital Sex - Female,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS168,Initiator of Premarital Sex,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS169,Extramarital Sex,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS170,Frequency of Extramarital Sex - Male,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS171,Frequency of Extramarital Sex - Female,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS172,Wifesharing,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Categorical,,broude1976cross,,
SCCS173,Rape,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS174,Frequency of Rape,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS175,Male Sexual Aggressiveness,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS176,Homosexuality,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS177,Frequency of Homosexuality,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS178,Impotence,"Broude, G. J., & Greene, S. J. (1976). Cross-cultural codes on twenty sexual attitudes and practices. Ethnology, 15(4), 409-429.",,"Life cycle, Marriage, Sexual practices",Ordinal,,broude1976cross,,
SCCS200,"Trance states [Note, identical to EA112]",Bourguignon (1973); Gray (1999),,Ritual,Categorical,(blank),Bourguignon (1973); Gray (1999),,
SCCS201,"Marital residence with kin: change after first years [Note, identical to EA201]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS202,"Societal rigidity [Note, identical to EA113]",Greenbaum (1973); Gray (1999),,"Ritual, Politics",Categorical,(blank),Greenbaum (1973); Gray (1999),,
SCCS203,"Subsistence economy: gathering [Note, identical to EA001]",Murdock (1962-1971); Gray (1999),,"Subsistence, Economy",Ordinal,(blank),Murdock (1962-1971); Gray (1999),,
SCCS204,"Subsistence economy: hunting [Note, identical to EA002]",Murdock (1962-1971); Gray (1999),,"Subsistence, Economy",Ordinal,(blank),Murdock (1962-1971); Gray (1999),,
SCCS205,"Subsistence economy: fishing [Note, identical to EA003]",Murdock (1962-1971); Gray (1999),,"Subsistence, Economy",Ordinal,(blank),Murdock (1962-1971); Gray (1999),,
SCCS206,"Subsistence economy: animal husbandry [Note, identical to EA004]",Murdock (1962-1971); Gray (1999),,"Subsistence, Economy",Ordinal,(blank),Murdock (1962-1971); Gray (1999),,
SCCS207,"Subsistence economy: agriculture [Note, identical to EA005]",Murdock (1962-1971); Gray (1999),,"Subsistence, Economy",Ordinal,(blank),Murdock (1962-1971); Gray (1999),,
SCCS208,"Transactions at marriage: prevailing type [Note, identical to EA006]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship, Wealth Transactions, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS209,"Transactions at marriage: alternate type [Note, identical to EA007]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship, Wealth Transactions, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS210,"Domestic organization [Note, identical to EA008]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS211,"Marital composition: monogamy and polygamy [Note, identical to EA009]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS213,"Marital residence with kin: first years [Note, identical to EA010]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS214,"Transfer of residence at marriage: prevailing pattern [Note, identical to EA011]",Gray (1999),,"Marriage, Kinship",Categorical,(blank),Gray (1999),,
SCCS215,"Marital residence with kin: prevailing pattern [Note, identical to EA012]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS217,"Marital residence with kin: alternate [Note, identical to EA014]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS218,"Transfer of residence at marriage: alternate [Note, identical to EA013]",Gray (1999),,"Marriage, Kinship",Categorical,(blank),Gray (1999),,
SCCS219,"Community marriage organization [Note, identical to EA015]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship, Community organization",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS220,"Organization of clan communities [Note, identical to EA016]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship, Community organization",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS221,"Largest patrilineal kin group [Note, identical to EA017]",Murdock (1962-1971); Gray (1999),,Kinship,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS222,"Largest patrilineal exogamous group [Note, identical to EA018]",Murdock (1962-1971); Gray (1999),,Kinship,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS223,"Largest matrilineal kin group [Note, identical to EA019]",Murdock (1962-1971); Gray (1999),,Kinship,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS224,"Largest matrilineal exogamous group [Note, identical to EA020]",Murdock (1962-1971); Gray (1999),,Kinship,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS225,"Cognatic kin groups [Note, identical to EA021]",Murdock (1962-1971); Gray (1999),,Kinship,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS226,"Secondary cognatic kin group: kindreds and ramages [Note, identical to EA022]",Murdock (1962-1971); Gray (1999),,Kinship,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS227,"Cousin marriages permitted [Note, identical to EA023]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS228,"Cousin marriages preferred [Note, identical to EA025]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS229,"Cousin marriages permitted: subtypes [Note, identical to EA024]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS230,"Cousin marriages preferred: subtypes [Note, identical to EA026]",Murdock (1962-1971); Gray (1999),,"Marriage, Kinship",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS231,"Kin terms for cousins [Note, identical to EA027]",Murdock (1962-1971); Gray (1999),,Kinship,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS232,"Agriculture: intensity [Note, identical to EA028]",Murdock (1962-1971); Gray (1999),,"Subsistence, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS233,"Agriculture: major crop type [Note, identical to EA029]",Murdock (1962-1971); Gray (1999),,"Subsistence, Ecology",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS234,"Settlement patterns [Note, identical to EA030]",Murdock (1962-1971); Gray (1999),,"Community organization, Housing, Settlement",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS235,"Mean size of local communities [Note, identical to EA031]",Murdock (1962-1971); Gray (1999),,"Community organization, Population, Settlement",Ordinal,(blank),Murdock (1962-1971); Gray (1999),,
SCCS236,"Jurisdictional hierarchy of local community [Note, identical to EA032]",Gray (1999),,Community organization,Ordinal,(blank),Gray (1999),,
SCCS237,"Jurisdictional hierarchy beyond local community [Note, identical to EA033]",Gray (1999),,"Community organization, Politics",Ordinal,(blank),Gray (1999),,
SCCS238,"Religion: high gods [Note, identical to EA034]",Murdock (1962-1971); Gray (1999),,Ritual,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS239,"Games [Note, identical to EA035]",Murdock (1962-1971); Gray (1999),,Games,Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS240,"Post-partum sex taboos [Note, identical to EA036]",Murdock (1962-1971); Gray (1999),,"Ritual, Gender, Marriage",Ordinal,(blank),Murdock (1962-1971); Gray (1999),,
SCCS241,"Male genital mutilations [Note, identical to EA037]",Murdock (1962-1971); Gray (1999),,"Ritual, Gender",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS242,"Segregation of adolescent boys [Note, identical to EA038]",Murdock (1962-1971); Gray (1999),,"Ritual, Gender, Marriage",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS243,"Domestic animals: plow cultivation [Note, identical to EA039]",Murdock (1962-1971); Gray (1999),,"Subsistence, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS244,"Domestic animals: type [Note, identical to EA040]",Murdock (1962-1971); Gray (1999),,"Subsistence, Ecology",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS245,"Domestic animals: milking [Note, identical to EA041]",Murdock (1962-1971); Gray (1999),,"Subsistence, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS246,"Subsistence economy: dominant activity [Note, identical to EA042]",Gray (1999),,"Subsistence, Economy",Categorical,(blank),Gray (1999),,
SCCS247,"Descent: major type [Note, identical to EA043]",Gray (1999),,Kinship,Categorical,(blank),Gray (1999),,
SCCS248,"Sex differences: metal working [Note, identical to EA044]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS249,"Sex differences: weaving [Note, identical to EA045]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS250,"Sex differences: leather working [Note, identical to EA046]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS251,"Sex differences: pottery making [Note, identical to EA047]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS252,"Sex differences: boat building [Note, identical to EA048]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS253,"Sex differences: house construction [Note, identical to EA049]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS254,"Age or occupational specialization: metal working [Note, identical to EA055]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS255,"Age or occupational specialization: weaving [Note, identical to EA056]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS256,"Age or occupational specialization: leather working [Note, identical to EA057]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS257,"Age or occupational specialization: pottery making [Note, identical to EA058]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS258,"Age or occupational specialization: boat building [Note, identical to EA059]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS259,"Age or occupational specialization: house construction [Note, identical to EA060]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS260,"Sex differences: gathering [Note, identical to EA050]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS261,"Sex differences: hunting [Note, identical to EA051]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS262,"Sex Differences: fishing [Note, identical to EA052]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS263,"Sex differences: animal husbandry [Note, identical to EA053]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS264,"Sex differences: agriculture [Note, identical to EA054]",Murdock (1962-1971); Gray (1999),,"Labour, Gender, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS265,"Age or occupational specialization: gathering [Note, identical to EA061]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS266,"Age or occupational specialization: hunting [Note, identical to EA062]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS267,"Age or occupational specialization: fishing [Note, identical to EA063]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS268,"Age or occupational specialization: animal husbandry [Note, identical to EA064]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS269,"Age or occupational specialization: agriculture [Note, identical to EA065]",Murdock (1962-1971); Gray (1999),,"Labour, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
SCCS270,"Class differentiation: primary [Note, identical to EA066]",Murdock (1962-1971); Gray (1999),,"Politics, Class, Economy",Categorical,(blank),Murdock (1962-1971); Gray (1999),,
